sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor,in,out,nhIP,initialFlags,sessionFlags,attributes,application,class,type,sTime+msec,eTime+msec,dur+msec,iType,iCode,scc,dcc
192.168.1.11,23.235.46.162,57936,443,6,1,40,R,2015/10/22T03:47:03.907,0.000,2015/10/22T03:47:03.907,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:03.907,2015/10/22T03:47:03.907,0.000,,,--,us
192.168.1.11,23.235.46.162,57932,443,6,58,3679,FSRPA,2015/10/22T03:47:03.756,0.163,2015/10/22T03:47:03.919,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:03.756,2015/10/22T03:47:03.919,0.163,,,--,us
192.168.1.11,23.235.46.162,57932,443,6,1,40,R,2015/10/22T03:47:03.919,0.000,2015/10/22T03:47:03.919,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:03.919,2015/10/22T03:47:03.919,0.000,,,--,us
192.168.1.11,192.30.252.146,44583,443,6,11,1288,FSRPA,2015/10/22T03:47:03.857,0.094,2015/10/22T03:47:03.951,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:03.857,2015/10/22T03:47:03.951,0.094,,,--,us
192.168.1.11,192.30.252.146,44583,443,6,1,40,R,2015/10/22T03:47:03.951,0.000,2015/10/22T03:47:03.951,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:03.951,2015/10/22T03:47:03.951,0.000,,,--,us
192.168.1.11,23.235.46.162,57938,443,6,12,1337,FSRPA,2015/10/22T03:47:04.098,0.084,2015/10/22T03:47:04.182,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.098,2015/10/22T03:47:04.182,0.084,,,--,us
192.168.1.11,23.235.46.162,57938,443,6,1,40,R,2015/10/22T03:47:04.182,0.000,2015/10/22T03:47:04.182,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.182,2015/10/22T03:47:04.182,0.000,,,--,us
192.168.1.11,23.235.46.162,57941,443,6,14,1456,FSRPA,2015/10/22T03:47:04.132,0.055,2015/10/22T03:47:04.187,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.132,2015/10/22T03:47:04.187,0.055,,,--,us
192.168.1.11,23.235.46.162,57941,443,6,1,40,R,2015/10/22T03:47:04.190,0.000,2015/10/22T03:47:04.190,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.190,2015/10/22T03:47:04.190,0.000,,,--,us
192.168.1.11,23.235.46.162,57940,443,6,15,1499,FSRPA,2015/10/22T03:47:04.119,0.073,2015/10/22T03:47:04.192,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.119,2015/10/22T03:47:04.192,0.073,,,--,us
192.168.1.11,23.235.46.162,57940,443,6,1,40,R,2015/10/22T03:47:04.192,0.000,2015/10/22T03:47:04.192,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.192,2015/10/22T03:47:04.192,0.000,,,--,us
192.168.1.11,23.235.46.162,57942,443,6,10,1245,FSRPA,2015/10/22T03:47:04.135,0.059,2015/10/22T03:47:04.194,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.135,2015/10/22T03:47:04.194,0.059,,,--,us
192.168.1.11,23.235.46.162,57942,443,6,1,40,R,2015/10/22T03:47:04.194,0.000,2015/10/22T03:47:04.194,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.194,2015/10/22T03:47:04.194,0.000,,,--,us
192.168.1.11,23.235.46.162,57939,443,6,15,1762,FSRPA,2015/10/22T03:47:04.106,0.091,2015/10/22T03:47:04.197,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.106,2015/10/22T03:47:04.197,0.091,,,--,us
192.168.1.11,23.235.46.162,57939,443,6,1,40,R,2015/10/22T03:47:04.198,0.000,2015/10/22T03:47:04.198,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.198,2015/10/22T03:47:04.198,0.000,,,--,us
192.168.1.11,23.235.46.162,57944,443,6,11,1240,FSRPA,2015/10/22T03:47:04.261,0.060,2015/10/22T03:47:04.321,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.261,2015/10/22T03:47:04.321,0.060,,,--,us
192.168.1.11,23.235.46.162,57944,443,6,1,40,R,2015/10/22T03:47:04.321,0.000,2015/10/22T03:47:04.321,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.321,2015/10/22T03:47:04.321,0.000,,,--,us
192.168.1.11,23.235.46.162,57945,443,6,9,1142,FSRPA,2015/10/22T03:47:04.272,0.059,2015/10/22T03:47:04.331,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.272,2015/10/22T03:47:04.331,0.059,,,--,us
192.168.1.11,23.235.46.162,57945,443,6,1,40,R,2015/10/22T03:47:04.331,0.000,2015/10/22T03:47:04.331,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.331,2015/10/22T03:47:04.331,0.000,,,--,us
192.168.1.11,23.235.46.162,57946,443,6,11,1252,FSRPA,2015/10/22T03:47:04.279,0.054,2015/10/22T03:47:04.333,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.279,2015/10/22T03:47:04.333,0.054,,,--,us
192.168.1.11,23.235.46.162,57946,443,6,1,40,R,2015/10/22T03:47:04.333,0.000,2015/10/22T03:47:04.333,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.333,2015/10/22T03:47:04.333,0.000,,,--,us
192.168.1.11,23.235.46.162,57943,443,6,20,2161,FSRPA,2015/10/22T03:47:04.250,0.091,2015/10/22T03:47:04.341,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.250,2015/10/22T03:47:04.341,0.091,,,--,us
192.168.1.11,23.235.46.162,57943,443,6,1,40,R,2015/10/22T03:47:04.341,0.000,2015/10/22T03:47:04.341,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.341,2015/10/22T03:47:04.341,0.000,,,--,us
192.168.1.11,23.235.46.162,57947,443,6,12,1328,FSRPA,2015/10/22T03:47:04.284,0.057,2015/10/22T03:47:04.341,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.284,2015/10/22T03:47:04.341,0.057,,,--,us
192.168.1.11,23.235.46.162,57947,443,6,1,40,R,2015/10/22T03:47:04.341,0.000,2015/10/22T03:47:04.341,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.341,2015/10/22T03:47:04.341,0.000,,,--,us
192.168.1.11,23.235.46.162,57948,443,6,13,1391,FSRPA,2015/10/22T03:47:04.403,0.064,2015/10/22T03:47:04.467,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.403,2015/10/22T03:47:04.467,0.064,,,--,us
192.168.1.11,23.235.46.162,57948,443,6,1,40,R,2015/10/22T03:47:04.467,0.000,2015/10/22T03:47:04.467,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.467,2015/10/22T03:47:04.467,0.000,,,--,us
192.168.1.11,23.235.46.162,57949,443,6,14,1455,FSRPA,2015/10/22T03:47:04.408,0.076,2015/10/22T03:47:04.484,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.408,2015/10/22T03:47:04.484,0.076,,,--,us
192.168.1.11,23.235.46.162,57949,443,6,1,40,R,2015/10/22T03:47:04.485,0.000,2015/10/22T03:47:04.485,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.485,2015/10/22T03:47:04.485,0.000,,,--,us
192.168.1.11,23.235.46.162,57950,443,6,10,1192,FSRPA,2015/10/22T03:47:04.494,0.051,2015/10/22T03:47:04.545,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.494,2015/10/22T03:47:04.545,0.051,,,--,us
192.168.1.11,23.235.46.162,57950,443,6,1,40,R,2015/10/22T03:47:04.545,0.000,2015/10/22T03:47:04.545,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.545,2015/10/22T03:47:04.545,0.000,,,--,us
192.168.1.11,23.235.46.162,57951,443,6,12,1292,FSRPA,2015/10/22T03:47:04.546,0.055,2015/10/22T03:47:04.601,S0,0,0,0.0.0.0,S,FRPA,,443,all,outweb,2015/10/22T03:47:04.546,2015/10/22T03:47:04.601,0.055,,,--,us
192.168.1.11,23.235.46.162,57951,443,6,1,40,R,2015/10/22T03:47:04.601,0.000,2015/10/22T03:47:04.601,S0,0,0,0.0.0.0,R,,,0,all,outweb,2015/10/22T03:47:04.601,2015/10/22T03:47:04.601,0.000,,,--,us
192.168.1.6,192.168.1.255,137,137,17,3,234,,2015/10/22T03:42:00.498,1.432,2015/10/22T03:42:01.930,S0,0,0,0.0.0.0,,,S,137,all,int2int,2015/10/22T03:42:00.498,2015/10/22T03:42:01.930,1.432,,,--,--
192.168.1.11,192.168.1.1,34432,53,17,2,106,,2015/10/22T03:42:40.999,0.081,2015/10/22T03:42:41.080,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:42:40.999,2015/10/22T03:42:41.080,0.081,,,--,--
192.168.1.1,192.168.1.11,53,34432,17,2,184,,2015/10/22T03:42:40.999,0.081,2015/10/22T03:42:41.080,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:42:40.999,2015/10/22T03:42:41.080,0.081,,,--,--
192.168.1.6,192.168.1.11,59905,1800,6,37,2933,FSPA,2015/10/22T03:48:02.285,5.333,2015/10/22T03:48:07.618,S0,0,0,0.0.0.0,S,FPA,,80,all,int2int,2015/10/22T03:48:02.285,2015/10/22T03:48:07.618,5.333,,,--,--
192.168.1.11,192.168.1.6,1800,59905,6,17,47116,FSPA,2015/10/22T03:48:02.285,5.333,2015/10/22T03:48:07.618,S0,0,0,0.0.0.0,SA,FPA,,80,all,int2int,2015/10/22T03:48:02.285,2015/10/22T03:48:07.618,5.333,,,--,--
192.168.1.6,192.168.1.11,59906,1800,6,180,10536,FSPA,2015/10/22T03:48:02.354,5.466,2015/10/22T03:48:07.820,S0,0,0,0.0.0.0,S,FPA,,80,all,int2int,2015/10/22T03:48:02.354,2015/10/22T03:48:07.820,5.466,,,--,--
192.168.1.11,192.168.1.6,1800,59906,6,51,319437,FSPA,2015/10/22T03:48:02.354,5.466,2015/10/22T03:48:07.820,S0,0,0,0.0.0.0,SA,FPA,,80,all,int2int,2015/10/22T03:48:02.354,2015/10/22T03:48:07.820,5.466,,,--,--
192.168.1.6,192.168.1.11,59939,1800,6,41,2685,FSPA,2015/10/22T03:50:14.816,5.010,2015/10/22T03:50:19.826,S0,0,0,0.0.0.0,S,FPA,,80,all,int2int,2015/10/22T03:50:14.816,2015/10/22T03:50:19.826,5.010,,,--,--
192.168.1.11,192.168.1.6,1800,59939,6,12,66382,FSPA,2015/10/22T03:50:14.816,5.010,2015/10/22T03:50:19.826,S0,0,0,0.0.0.0,SA,FPA,,80,all,int2int,2015/10/22T03:50:14.816,2015/10/22T03:50:19.826,5.010,,,--,--
192.168.1.3,192.168.1.255,138,138,17,1,229,,2015/10/22T03:45:30.319,0.000,2015/10/22T03:45:30.319,S0,0,0,0.0.0.0,,,,138,all,int2int,2015/10/22T03:45:30.319,2015/10/22T03:45:30.319,0.000,,,--,--
192.168.1.11,192.168.1.1,49468,53,17,2,130,,2015/10/22T03:45:28.652,2.081,2015/10/22T03:45:30.733,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:45:28.652,2015/10/22T03:45:30.733,2.081,,,--,--
192.168.1.1,192.168.1.11,53,49468,17,2,454,,2015/10/22T03:45:28.652,2.081,2015/10/22T03:45:30.733,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:45:28.652,2015/10/22T03:45:30.733,2.081,,,--,--
192.168.1.11,192.168.1.1,55155,53,17,2,134,,2015/10/22T03:45:28.653,2.080,2015/10/22T03:45:30.733,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:45:28.653,2015/10/22T03:45:30.733,2.080,,,--,--
192.168.1.1,192.168.1.11,53,55155,17,2,354,,2015/10/22T03:45:28.653,2.080,2015/10/22T03:45:30.733,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:45:28.653,2015/10/22T03:45:30.733,2.080,,,--,--
192.168.1.11,192.168.1.1,60075,53,17,2,134,,2015/10/22T03:45:39.891,0.021,2015/10/22T03:45:39.912,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:45:39.891,2015/10/22T03:45:39.912,0.021,,,--,--
192.168.1.1,192.168.1.11,53,60075,17,2,354,,2015/10/22T03:45:39.891,0.021,2015/10/22T03:45:39.912,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:45:39.891,2015/10/22T03:45:39.912,0.021,,,--,--
192.168.1.11,192.168.1.1,43224,53,17,2,134,,2015/10/22T03:45:44.286,0.024,2015/10/22T03:45:44.310,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:45:44.286,2015/10/22T03:45:44.310,0.024,,,--,--
192.168.1.1,192.168.1.11,53,43224,17,2,354,,2015/10/22T03:45:44.286,0.024,2015/10/22T03:45:44.310,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:45:44.286,2015/10/22T03:45:44.310,0.024,,,--,--
192.168.1.11,192.168.1.1,33672,53,17,2,134,,2015/10/22T03:45:45.435,0.019,2015/10/22T03:45:45.454,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:45:45.435,2015/10/22T03:45:45.454,0.019,,,--,--
192.168.1.1,192.168.1.11,53,33672,17,2,354,,2015/10/22T03:45:45.435,0.019,2015/10/22T03:45:45.454,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:45:45.435,2015/10/22T03:45:45.454,0.019,,,--,--
192.168.1.11,192.168.1.1,59860,53,17,2,134,,2015/10/22T03:45:51.953,0.119,2015/10/22T03:45:52.072,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:45:51.953,2015/10/22T03:45:52.072,0.119,,,--,--
192.168.1.1,192.168.1.11,53,59860,17,2,354,,2015/10/22T03:45:51.953,0.119,2015/10/22T03:45:52.072,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:45:51.953,2015/10/22T03:45:52.072,0.119,,,--,--
192.168.1.11,192.168.1.1,40055,53,17,2,112,,2015/10/22T03:46:21.542,0.016,2015/10/22T03:46:21.558,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:21.542,2015/10/22T03:46:21.558,0.016,,,--,--
192.168.1.1,192.168.1.11,53,40055,17,2,193,,2015/10/22T03:46:21.542,0.016,2015/10/22T03:46:21.558,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:21.542,2015/10/22T03:46:21.558,0.016,,,--,--
192.168.1.11,192.168.1.1,35336,53,17,2,112,,2015/10/22T03:46:21.724,0.021,2015/10/22T03:46:21.745,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:21.724,2015/10/22T03:46:21.745,0.021,,,--,--
192.168.1.1,192.168.1.11,53,35336,17,2,193,,2015/10/22T03:46:21.724,0.021,2015/10/22T03:46:21.745,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:21.724,2015/10/22T03:46:21.745,0.021,,,--,--
192.168.1.11,192.168.1.1,35220,53,17,2,128,,2015/10/22T03:46:23.903,0.019,2015/10/22T03:46:23.922,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:23.903,2015/10/22T03:46:23.922,0.019,,,--,--
192.168.1.1,192.168.1.11,53,35220,17,2,205,,2015/10/22T03:46:23.903,0.019,2015/10/22T03:46:23.922,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:23.903,2015/10/22T03:46:23.922,0.019,,,--,--
192.168.1.11,192.168.1.1,53158,53,17,2,130,,2015/10/22T03:46:24.287,0.023,2015/10/22T03:46:24.310,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:24.287,2015/10/22T03:46:24.310,0.023,,,--,--
192.168.1.1,192.168.1.11,53,53158,17,2,454,,2015/10/22T03:46:24.287,0.023,2015/10/22T03:46:24.310,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:24.287,2015/10/22T03:46:24.310,0.023,,,--,--
192.168.1.11,192.168.1.1,38287,53,17,2,134,,2015/10/22T03:46:24.288,0.031,2015/10/22T03:46:24.319,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:24.288,2015/10/22T03:46:24.319,0.031,,,--,--
192.168.1.1,192.168.1.11,53,38287,17,2,354,,2015/10/22T03:46:24.288,0.031,2015/10/22T03:46:24.319,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:24.288,2015/10/22T03:46:24.319,0.031,,,--,--
192.168.1.6,192.168.1.11,59965,1800,6,22,2088,FSPA,2015/10/22T03:51:28.339,5.039,2015/10/22T03:51:33.378,S0,0,0,0.0.0.0,S,FPA,,80,all,int2int,2015/10/22T03:51:28.339,2015/10/22T03:51:33.378,5.039,,,--,--
192.168.1.11,192.168.1.6,1800,59965,6,11,28501,FSPA,2015/10/22T03:51:28.339,5.039,2015/10/22T03:51:33.378,S0,0,0,0.0.0.0,SA,FPA,,80,all,int2int,2015/10/22T03:51:28.339,2015/10/22T03:51:33.378,5.039,,,--,--
192.168.1.11,192.168.1.1,40760,53,17,2,128,,2015/10/22T03:46:32.394,0.023,2015/10/22T03:46:32.417,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:32.394,2015/10/22T03:46:32.417,0.023,,,--,--
192.168.1.1,192.168.1.11,53,40760,17,2,205,,2015/10/22T03:46:32.394,0.023,2015/10/22T03:46:32.417,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:32.394,2015/10/22T03:46:32.417,0.023,,,--,--
192.168.1.11,192.168.1.1,43045,53,17,2,128,,2015/10/22T03:46:32.766,0.014,2015/10/22T03:46:32.780,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:32.766,2015/10/22T03:46:32.780,0.014,,,--,--
192.168.1.1,192.168.1.11,53,43045,17,2,205,,2015/10/22T03:46:32.766,0.014,2015/10/22T03:46:32.780,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:32.766,2015/10/22T03:46:32.780,0.014,,,--,--
192.168.1.11,192.168.1.1,36088,53,17,2,130,,2015/10/22T03:46:33.152,0.019,2015/10/22T03:46:33.171,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:33.152,2015/10/22T03:46:33.171,0.019,,,--,--
192.168.1.1,192.168.1.11,53,36088,17,2,454,,2015/10/22T03:46:33.152,0.019,2015/10/22T03:46:33.171,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:33.152,2015/10/22T03:46:33.171,0.019,,,--,--
192.168.1.11,192.168.1.1,36173,53,17,2,128,,2015/10/22T03:46:33.153,0.031,2015/10/22T03:46:33.184,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:33.153,2015/10/22T03:46:33.184,0.031,,,--,--
192.168.1.1,192.168.1.11,53,36173,17,2,205,,2015/10/22T03:46:33.153,0.031,2015/10/22T03:46:33.184,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:33.153,2015/10/22T03:46:33.184,0.031,,,--,--
192.168.1.11,192.168.1.1,43885,53,17,2,134,,2015/10/22T03:46:33.152,0.033,2015/10/22T03:46:33.185,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:33.152,2015/10/22T03:46:33.185,0.033,,,--,--
192.168.1.1,192.168.1.11,53,43885,17,2,354,,2015/10/22T03:46:33.152,0.033,2015/10/22T03:46:33.185,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:33.152,2015/10/22T03:46:33.185,0.033,,,--,--
192.168.1.11,192.168.1.1,33103,53,17,2,134,,2015/10/22T03:46:38.624,0.020,2015/10/22T03:46:38.644,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:38.624,2015/10/22T03:46:38.644,0.020,,,--,--
192.168.1.1,192.168.1.11,53,33103,17,2,354,,2015/10/22T03:46:38.624,0.020,2015/10/22T03:46:38.644,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:38.624,2015/10/22T03:46:38.644,0.020,,,--,--
192.168.1.11,192.168.1.1,47914,53,17,2,128,,2015/10/22T03:46:38.625,0.024,2015/10/22T03:46:38.649,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:38.625,2015/10/22T03:46:38.649,0.024,,,--,--
192.168.1.1,192.168.1.11,53,47914,17,2,205,,2015/10/22T03:46:38.625,0.024,2015/10/22T03:46:38.649,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:38.625,2015/10/22T03:46:38.649,0.024,,,--,--
192.168.1.11,192.168.1.1,47823,53,17,2,128,,2015/10/22T03:46:42.704,0.020,2015/10/22T03:46:42.724,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:42.704,2015/10/22T03:46:42.724,0.020,,,--,--
192.168.1.1,192.168.1.11,53,47823,17,2,318,,2015/10/22T03:46:42.704,0.020,2015/10/22T03:46:42.724,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:42.704,2015/10/22T03:46:42.724,0.020,,,--,--
192.168.1.11,192.168.1.1,39164,53,17,2,150,,2015/10/22T03:46:42.900,0.180,2015/10/22T03:46:43.080,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:46:42.900,2015/10/22T03:46:43.080,0.180,,,--,--
192.168.1.1,192.168.1.11,53,39164,17,2,363,,2015/10/22T03:46:42.900,0.180,2015/10/22T03:46:43.080,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:46:42.900,2015/10/22T03:46:43.080,0.180,,,--,--
192.168.1.11,192.168.1.1,54964,53,17,2,128,,2015/10/22T03:47:03.706,0.025,2015/10/22T03:47:03.731,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:47:03.706,2015/10/22T03:47:03.731,0.025,,,--,--
192.168.1.1,192.168.1.11,53,54964,17,2,276,,2015/10/22T03:47:03.706,0.025,2015/10/22T03:47:03.731,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:47:03.706,2015/10/22T03:47:03.731,0.025,,,--,--
192.168.1.11,192.168.1.1,58682,53,17,2,112,,2015/10/22T03:47:03.713,0.037,2015/10/22T03:47:03.750,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:47:03.713,2015/10/22T03:47:03.750,0.037,,,--,--
192.168.1.1,192.168.1.11,53,58682,17,2,193,,2015/10/22T03:47:03.713,0.037,2015/10/22T03:47:03.750,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:47:03.713,2015/10/22T03:47:03.750,0.037,,,--,--
192.168.1.11,192.168.1.1,34557,53,17,2,128,,2015/10/22T03:47:03.714,0.042,2015/10/22T03:47:03.756,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:47:03.714,2015/10/22T03:47:03.756,0.042,,,--,--
192.168.1.1,192.168.1.11,53,34557,17,2,276,,2015/10/22T03:47:03.714,0.042,2015/10/22T03:47:03.756,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:47:03.714,2015/10/22T03:47:03.756,0.042,,,--,--
192.168.1.11,192.168.1.1,40167,53,17,2,128,,2015/10/22T03:47:03.717,0.049,2015/10/22T03:47:03.766,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:47:03.717,2015/10/22T03:47:03.766,0.049,,,--,--
192.168.1.1,192.168.1.11,53,40167,17,2,276,,2015/10/22T03:47:03.717,0.049,2015/10/22T03:47:03.766,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:47:03.717,2015/10/22T03:47:03.766,0.049,,,--,--
192.168.1.11,192.168.1.1,47156,53,17,2,128,,2015/10/22T03:47:03.731,0.039,2015/10/22T03:47:03.770,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:47:03.731,2015/10/22T03:47:03.770,0.039,,,--,--
192.168.1.1,192.168.1.11,53,47156,17,2,276,,2015/10/22T03:47:03.731,0.039,2015/10/22T03:47:03.770,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:47:03.731,2015/10/22T03:47:03.770,0.039,,,--,--
192.168.1.11,192.168.1.1,54467,53,17,2,128,,2015/10/22T03:47:03.750,0.027,2015/10/22T03:47:03.777,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:47:03.750,2015/10/22T03:47:03.777,0.027,,,--,--
192.168.1.1,192.168.1.11,53,54467,17,2,276,,2015/10/22T03:47:03.750,0.027,2015/10/22T03:47:03.777,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:47:03.750,2015/10/22T03:47:03.777,0.027,,,--,--
192.168.1.11,192.168.1.1,54309,53,17,2,128,,2015/10/22T03:47:03.797,0.025,2015/10/22T03:47:03.822,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:47:03.797,2015/10/22T03:47:03.822,0.025,,,--,--
192.168.1.1,192.168.1.11,53,54309,17,2,276,,2015/10/22T03:47:03.797,0.025,2015/10/22T03:47:03.822,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:47:03.797,2015/10/22T03:47:03.822,0.025,,,--,--
192.168.1.11,192.168.1.1,35693,53,17,2,130,,2015/10/22T03:47:03.824,0.032,2015/10/22T03:47:03.856,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:47:03.824,2015/10/22T03:47:03.856,0.032,,,--,--
192.168.1.1,192.168.1.11,53,35693,17,2,211,,2015/10/22T03:47:03.824,0.032,2015/10/22T03:47:03.856,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:47:03.824,2015/10/22T03:47:03.856,0.032,,,--,--
192.168.1.11,192.168.1.1,43391,53,17,2,128,,2015/10/22T03:47:04.065,0.032,2015/10/22T03:47:04.097,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:47:04.065,2015/10/22T03:47:04.097,0.032,,,--,--
192.168.1.1,192.168.1.11,53,43391,17,2,276,,2015/10/22T03:47:04.065,0.032,2015/10/22T03:47:04.097,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:47:04.065,2015/10/22T03:47:04.097,0.032,,,--,--
192.168.1.11,192.168.1.1,45606,53,17,2,128,,2015/10/22T03:47:04.072,0.034,2015/10/22T03:47:04.106,S0,0,0,0.0.0.0,,,S,53,all,int2int,2015/10/22T03:47:04.072,2015/10/22T03:47:04.106,0.034,,,--,--
192.168.1.1,192.168.1.11,53,45606,17,2,276,,2015/10/22T03:47:04.072,0.034,2015/10/22T03:47:04.106,S0,0,0,0.0.0.0,,,,53,all,int2int,2015/10/22T03:47:04.072,2015/10/22T03:47:04.106,0.034,,,--,--
